Ticker,Name,Type,Shares,Buy rate ($/unit),Current rate ($/unit),Cost basis,Current value,Total profit,Today Gain,Today Gain (%)
VOO,Vanguard S&P 500 ETF,ETF,0.012,501.02,512.33251953125,6.01224,6.147990234375,0.1357502343750001,-0.041729765624999346,-0.6741785674473054
SMH,VanEck Semiconductor ETF,ETF,0.007,266.48,273.32000732421875,1.8653600000000001,1.9132400512695313,0.04788005126953121,-0.05564994873046862,-2.826463069570602
VOO,Vanguard S&P 500 ETF,ETF,0.521,503.6,512.33251953125,262.3756,266.92524267578125,4.549642675781229,-1.8117673242187216,-0.6741785674473054
SMH,VanEck Semiconductor ETF,ETF,0.41,274.06,273.32000732421875,112.3646,112.06120300292969,-0.3033969970703083,-3.259496997070305,-2.826463069570602
NVDA,NVIDIA Corporation,EQUITY,0.739,131.76,128.43899536132812,97.37064,94.91641757202149,-2.4542224279785074,-4.782072427978513,-4.7965344590259225
MSFT,Microsoft Corporation,EQUITY,0.167,448.34,452.4515075683594,74.87278,75.55940176391601,0.6866217639160084,-2.3043482360839844,-2.9594621837298924
XMHQ,Invesco S&P MidCap Quality ETF,ETF,1.0,102.94,99.1500015258789,102.94,99.1500015258789,-3.7899984741210915,2.370001525878905,2.4488546454628075
XMHQ,Invesco S&P MidCap Quality ETF,ETF,0.092,0.0,99.1500015258789,0.0,9.12180014038086,9.12180014038086,0.21804014038085925,2.4488546454628075
AAPL,Apple Inc.,EQUITY,0.412,218.26,226.52499389648438,89.92312,93.32829748535156,3.405177485351558,-2.659462514648433,-2.7706267076640123
